"ts;""counter"";""num"";""id"";""gr"";""lang"";""au"""
"2025-02-13 07:36:17;1;1921;""9M"";""1"";1;1"
"2025-02-13 08:03:24;1;1922;""hH"";""2"";1;0"
"2025-02-13 09:57:58;1;1923;""5W"";""1"";1;0"
"2025-02-13 10:12:25;1;1924;""lg"";""2"";1;1"
"2025-02-13 10:52:34;1;1925;""sG"";""1"";1;1"
"2025-02-13 11:15:20;1;1926;""bS"";""2"";1;0"
"2025-02-13 11:16:45;1;1927;""tp"";""1"";1;0"
"2025-02-13 11:22:45;1;1928;""g6"";""2"";1;1"
"2025-02-13 11:36:49;1;1929;""Hg"";""1"";1;1"
"2025-02-13 11:41:20;1;1930;""1o"";""2"";1;0"
"2025-02-13 12:15:45;1;1931;""F0"";""1"";1;0"
"2025-02-13 12:40:26;1;1932;""Y3"";""2"";1;1"
"2025-02-13 12:47:57;1;1933;""t8"";""1"";1;1"
"2025-02-13 12:57:08;1;1934;""89"";""2"";1;0"
"2025-02-13 13:01:00;1;1935;""Ux"";""1"";1;0"
"2025-02-13 13:08:55;1;1936;""Ez"";""2"";1;1"
"2025-02-13 13:17:17;1;1937;""94"";""1"";1;1"
"2025-02-13 13:32:34;1;1938;""aj"";""2"";1;0"
"2025-02-13 14:03:21;1;1939;""BQ"";""1"";1;0"
"2025-02-13 14:14:38;1;1940;""Hm"";""2"";1;1"
"2025-02-13 14:23:50;1;1941;""CH"";""1"";1;1"
"2025-02-13 14:42:39;1;1942;""nK"";""2"";1;0"
"2025-02-13 14:51:25;1;1943;""9Y"";""1"";1;0"
"2025-02-13 15:05:32;1;1944;""xR"";""2"";1;1"
"2025-02-13 15:06:26;1;1945;""57"";""1"";1;1"
"2025-02-13 15:15:34;1;1946;""T5"";""2"";1;0"
"2025-02-13 15:25:10;1;1947;""Ri"";""1"";1;0"
"2025-02-13 15:25:32;1;1948;""iE"";""2"";1;1"
"2025-02-13 15:46:23;1;1949;""1n"";""1"";1;1"
"2025-02-13 16:13:01;1;1950;""Tz"";""2"";1;0"
"2025-02-13 16:15:53;1;1951;""3B"";""1"";1;0"
"2025-02-13 16:45:26;1;1952;""75"";""2"";1;1"
"2025-02-13 16:54:10;1;1953;""Pv"";""1"";1;1"
"2025-02-13 17:04:36;1;1954;""wH"";""2"";1;0"
"2025-02-13 17:04:46;1;1955;""iM"";""1"";1;0"
"2025-02-13 17:20:35;1;1956;""VZ"";""2"";1;1"
"2025-02-13 17:21:30;1;1957;""IW"";""1"";1;1"
"2025-02-13 17:33:33;1;1958;""rU"";""2"";1;0"
"2025-02-13 17:34:49;1;1959;""v6"";""1"";1;0"
"2025-02-13 23:24:23;1;1960;""u9"";""2"";1;1"
"2025-02-14 00:14:27;1;1961;""rT"";""1"";1;1"
"2025-02-14 01:40:41;1;1962;""Qp"";""2"";1;0"
"2025-02-14 01:56:55;1;1963;""ly"";""1"";1;0"
"2025-02-14 02:23:00;1;1964;""2W"";""2"";1;1"
"2025-02-14 03:15:02;1;1965;""6p"";""1"";1;1"
"2025-02-14 03:26:47;1;1966;""oY"";""2"";1;0"
"2025-02-14 03:35:30;1;1967;""N7"";""1"";1;0"
"2025-02-14 03:49:06;1;1968;""pm"";""2"";1;1"
"2025-02-14 04:00:43;1;1969;""lI"";""1"";1;1"
"2025-02-14 04:08:45;1;1970;""Jn"";""2"";1;0"
"2025-02-14 04:24:50;1;1971;""TO"";""1"";1;0"
"2025-02-14 05:02:15;1;1972;""ox"";""2"";1;1"
"2025-02-14 05:24:30;1;1973;""Co"";""1"";1;1"
"2025-02-14 06:49:38;1;1974;""92"";""2"";1;0"
"2025-02-14 06:58:11;1;1975;""ID"";""1"";1;0"
"2025-02-14 07:07:49;1;1976;""kN"";""2"";1;1"
"2025-02-14 07:18:12;1;1977;""kz"";""1"";1;1"
"2025-02-14 07:26:09;1;1978;""62"";""2"";1;0"
"2025-02-14 07:33:09;1;1979;""56"";""1"";1;0"
"2025-02-14 07:40:56;1;1980;""cX"";""2"";1;1"
"2025-02-14 07:55:56;1;1981;""YC"";""1"";1;1"
"2025-02-14 08:01:59;1;1982;""VK"";""2"";1;0"
"2025-02-14 08:17:08;1;1983;""8a"";""1"";1;0"
"2025-02-14 08:32:57;1;1984;""O7"";""2"";1;1"
"2025-02-14 08:39:25;1;1985;""84"";""1"";1;1"
"2025-02-14 08:44:54;1;1986;""Km"";""2"";1;0"
"2025-02-14 09:28:11;1;1987;""B4"";""1"";1;0"
"2025-02-14 14:09:34;1;1988;""PY"";""2"";1;1"
"2025-02-14 15:45:08;1;1989;""h6"";""1"";1;1"
"2025-02-14 21:20:41;1;1990;""2K"";""2"";1;0"
"2025-02-14 21:22:44;1;1991;""74"";""1"";1;0"
"2025-02-15 00:19:56;1;1992;""6a"";""2"";1;1"
"2025-02-15 00:31:01;1;1993;""tG"";""1"";1;1"
"2025-02-16 02:28:04;1;1994;""DQ"";""2"";1;0"
"2025-02-17 11:39:17;1;1995;""7A"";""1"";1;0"
"2025-02-17 12:08:36;1;1996;""HA"";""2"";1;1"
"2025-02-17 12:34:12;1;1997;""Ld"";""1"";1;1"
